test_name                                      num_threads    ops_per_sec
Update.DocValidation.OneFiftyNum.JSONSchema              4    2496.18
Update.DocValidation.Variety.Compare                     1    3928.02
Update.DocValidation.Variety.Compare                     2    7423.04
Update.DocValidation.Variety.Compare                     4   11203.9
Update.DocValidation.Variety.JSONSchema                  1    3622.77
Update.DocValidation.Variety.JSONSchema                  2    6332.85
Update.DocValidation.Variety.JSONSchema                  4   10737.8
Update.DocValidation.Array.Compare                       1    7344.77
Update.DocValidation.Array.Compare                       2    8845.79
Update.DocValidation.Array.Compare                       4   19182.6
Update.DocValidation.Array.JSONSchema                    1    4997.35
Update.DocValidation.Array.JSONSchema                    2   12690.5
Update.DocValidation.Array.JSONSchema                    4   18108
Update.DocValidation.Nested.Compare                      1    2707.66
Update.DocValidation.Nested.Compare                      2    6053.32
Update.DocValidation.Nested.Compare                      4    8842.72
Update.DocValidation.Nested.JSONSchema                   1    2888.74
Update.DocValidation.Nested.JSONSchema                   2    5229.63
Update.DocValidation.Nested.JSONSchema                   4    8169.82
MultiUpdate.BigAllDocs.NoIndex                           1       0.32804
MultiUpdate.BigAllDocs.NoIndex                           2       0.531371
MultiUpdate.BigAllDocs.NoIndex                           4       0.510984
MultiUpdate.BigAllDocs.Indexed                           1       0.259886
MultiUpdate.BigAllDocs.Indexed                           2       0.429233
MultiUpdate.BigAllDocs.Indexed                           4       0.259748
MultiUpdate.BigAllDocsMultiChange.NoIndex                1       0.340482
MultiUpdate.BigAllDocsMultiChange.NoIndex                2       0.498365
MultiUpdate.BigAllDocsMultiChange.NoIndex                4       0.440819
MultiUpdate.BigAllDocsMultiChange.Indexed                1       0.228268
MultiUpdate.BigAllDocsMultiChange.Indexed                2       0.370969
MultiUpdate.BigAllDocsMultiChange.Indexed                4       0.317558
MultiUpdate.Contended.AllDocs.NoIndex                    1      10.4631
MultiUpdate.Contended.AllDocs.NoIndex                    2      16.2202
MultiUpdate.Contended.AllDocs.NoIndex                    4      17.6377
MultiUpdate.Contended.AllDocs.Indexed                    1       6.77421
MultiUpdate.Contended.AllDocs.Indexed                    2      12.6612
MultiUpdate.Contended.AllDocs.Indexed                    4      16.673
Inserts.PartialIndex.FilteredRange                       1    2850.65
Inserts.PartialIndex.FilteredRange                       2    8672.53
Inserts.PartialIndex.FilteredRange                       4   14876.8
Inserts.PartialIndex.NonFilteredRange                    1    5292.15
Inserts.PartialIndex.NonFilteredRange                    2    9672.03
Inserts.PartialIndex.NonFilteredRange                    4   15257.6
Inserts.PartialIndex.FullRange                           1    5383.2
Inserts.PartialIndex.FullRange                           2    9446.15
Inserts.PartialIndex.FullRange                           4   14914.7
Insert.Empty                                             1    5857.29
Insert.Empty                                             2    9964.04
Insert.Empty                                             4   15094.1
Insert.EmptyCapped                                       1    5000.88
Insert.EmptyCapped                                       2    8101.16
Insert.EmptyCapped                                       4    9262.08
Insert.EmptyCapped.SeqIntID                              1    4855.82
Insert.EmptyCapped.SeqIntID                              2    7915.12
Insert.EmptyCapped.SeqIntID                              4    8807.41
Insert.JustID                                            1    5621.43
Insert.JustID                                            2   10281.3
Insert.JustID                                            4   16381
Insert.IntVector                                         1     754.751
Insert.IntVector                                         2    1137.36
Insert.IntVector                                         4    1562.16
Insert.SeqIntID.Indexed                                  1    4987.71
Insert.SeqIntID.Indexed                                  2    9332.77
Insert.SeqIntID.Indexed                                  4   15610.3
Insert.IntIDUpsert                                       1    4586.62
Insert.IntIDUpsert                                       2    8496.48
Insert.IntIDUpsert                                       4   13905.4
Insert.JustNum                                           1    5531.13
Insert.JustNum                                           2    9998.27
Insert.JustNum                                           4   16642.3
Insert.JustNumIndexed                                    1    5435.17
Insert.JustNumIndexed                                    2    9870.25
Insert.JustNumIndexed                                    4   15076.2
InsertIndexedStringsSimpleCollation                      1    5086.11
InsertIndexedStringsSimpleCollation                      2    9317.76
InsertIndexedStringsSimpleCollation                      4   14708.4
InsertIndexedStringsNonSimpleCollation                   1    5000.74
InsertIndexedStringsNonSimpleCollation                   2    9028.58
InsertIndexedStringsNonSimpleCollation                   4   14334.1
Insert.UniqueIndex                                       1    4138.28
Insert.UniqueIndex                                       2    8348.31
Insert.UniqueIndex                                       4   12039.3
Insert.UniqueIndexCompound                               1    4296.86
Insert.UniqueIndexCompound                               2    8860.31
Insert.UniqueIndexCompound                               4   13407.5
Insert.UniqueIndexCompoundReverse                        1    4434.85
Insert.UniqueIndexCompoundReverse                        2    6983.23
Insert.UniqueIndexCompoundReverse                        4   12573.8
Insert.LargeDocVector                                    1      23.6393
Insert.LargeDocVector                                    2      67.8073
Insert.LargeDocVector                                    4     182.815
MultiUpdate.Uncontended.SingleDoc.NoIndex                1    4159.56
MultiUpdate.Uncontended.SingleDoc.NoIndex                2    6401.8
MultiUpdate.Uncontended.SingleDoc.NoIndex                4    9163.01
MultiUpdate.Uncontended.SingleDoc.Indexed                1    3318.57
MultiUpdate.Uncontended.SingleDoc.Indexed                2    4960.42
MultiUpdate.Uncontended.SingleDoc.Indexed                4    8418.19
MultiUpdate.Uncontended.TwoDocs.NoIndex                  1    2532.57
MultiUpdate.Uncontended.TwoDocs.NoIndex                  2    4647.65
MultiUpdate.Uncontended.TwoDocs.NoIndex                  4    7015.85
MultiUpdate.Uncontended.TwoDocs.Indexed                  1    2359.24
MultiUpdate.Uncontended.TwoDocs.Indexed                  2    4254.98
MultiUpdate.Uncontended.TwoDocs.Indexed                  4    6478.11
MultiUpdate.Contended.Low.NoIndex                        1    4077.1
MultiUpdate.Contended.Low.NoIndex                        2    7101.43
MultiUpdate.Contended.Low.NoIndex                        4   11281.4
MultiUpdate.Contended.Low.Indexed                        1    3569.88
MultiUpdate.Contended.Low.Indexed                        2    5987.6
MultiUpdate.Contended.Low.Indexed                        4    9531.2
MultiUpdate.Contended.Medium.NoIndex                     1      14.6794
MultiUpdate.Contended.Medium.NoIndex                     2      22.2208
MultiUpdate.Contended.Medium.NoIndex                     4      22.766
MultiUpdate.Contended.Medium.Indexed                     1       9.26778
MultiUpdate.Contended.Medium.Indexed                     2      15.6352
MultiUpdate.Contended.Medium.Indexed                     4      12.3945
MultiUpdate.Contended.Hot.NoIndex                        1     831.334
MultiUpdate.Contended.Hot.NoIndex                        2    1364.92
MultiUpdate.Contended.Hot.NoIndex                        4    1455.02
MultiUpdate.Contended.Hot.Indexed                        1     768.515
MultiUpdate.Contended.Hot.Indexed                        2    1224.47
MultiUpdate.Contended.Hot.Indexed                        4    1557.4
MultiUpdate.Contended.Doc.Seq.NoIndex                    1    4260.52
MultiUpdate.Contended.Doc.Seq.NoIndex                    2    7164.11
MultiUpdate.Contended.Doc.Seq.NoIndex                    4   10294.6
MultiUpdate.Contended.Doc.Seq.Indexed                    1    3859.65
MultiUpdate.Contended.Doc.Seq.Indexed                    2    6415.61
MultiUpdate.Contended.Doc.Seq.Indexed                    4    8427.46
MultiUpdate.Contended.Doc.Rnd.NoIndex                    1    7459.52
MultiUpdate.Contended.Doc.Rnd.NoIndex                    2   14277.3
MultiUpdate.Contended.Doc.Rnd.NoIndex                    4   21695.3
MultiUpdate.Contended.Doc.Rnd.Indexed                    1    7317.79
MultiUpdate.Contended.Doc.Rnd.Indexed                    2   14031
MultiUpdate.Contended.Doc.Rnd.Indexed                    4   25130.6
Update.IncNoIndex                                        1    3808.96
Update.IncNoIndex                                        2    6379.33
Update.IncNoIndex                                        4    9334.24
Update.IncWithIndex                                      1    3504.4
Update.IncWithIndex                                      2    6870.27
Update.IncWithIndex                                      4   10337.7
Update.IncNoIndexUpsert                                  1    4319.91
Update.IncNoIndexUpsert                                  2    7822.22
Update.IncNoIndexUpsert                                  4   11252.3
Update.IncWithIndexUpsert                                1    3793.8
Update.IncWithIndexUpsert                                2    6651.58
Update.IncWithIndexUpsert                                4   10344
Update.IncFewSmallDoc                                    1    4045.33
Update.IncFewSmallDoc                                    2    7281.52
Update.IncFewSmallDoc                                    4   10657
Update.IncFewLargeDoc                                    1    3769.31
Update.IncFewLargeDoc                                    2    6921.62
Update.IncFewLargeDoc                                    4   10730.3
Update.IncFewSmallDocLongFields                          1    3864.77
Update.IncFewSmallDocLongFields                          2    7111.07
Update.IncFewSmallDocLongFields                          4   11053.4
Update.IncFewLargeDocLongFields                          1    3871.43
Update.IncFewLargeDocLongFields                          2    7011.19
Update.IncFewLargeDocLongFields                          4   10617.9
Update.SingleDocFieldAtOffset                            1    5587.39
Update.SingleDocFieldAtOffset                            2   10394.8
Update.SingleDocFieldAtOffset                            4   15798
Update.FieldAtOffset                                     1     139.414
Update.FieldAtOffset                                     2     285.589
Update.FieldAtOffset                                     4     555.142
Update.ManyElementsWithinArray                           1     444.441
Update.ManyElementsWithinArray                           2     793.467
Update.ManyElementsWithinArray                           4    1281.03
Update.MatchedElementWithinArray                         1    1410.96
Update.MatchedElementWithinArray                         2    2435.98
Update.MatchedElementWithinArray                         4    3543.6
Update.UniqueIndex                                       1    3544.37
Update.UniqueIndex                                       2    6436.63
Update.UniqueIndex                                       4   10147.4
Update.UniqueIndexCompoundReverse                        1    3453.42
Update.UniqueIndexCompoundReverse                        2    6431.32
Update.UniqueIndexCompoundReverse                        4   10175.6
Update.MmsIncShallow1                                    1    3343.44
Update.MmsIncShallow1                                    2    5529.28
Update.MmsIncShallow1                                    4    6271.13
Update.MmsIncShallow2                                    1    3328.35
Update.MmsIncShallow2                                    2    5481.38
Update.MmsIncShallow2                                    4    6318.66
Update.MmsIncDeep1                                       1    3220.52
Update.MmsIncDeep1                                       2    5289.56
Update.MmsIncDeep1                                       4    5804.31
Update.MmsIncDeepSharedPath2                             1    3196.84
Update.MmsIncDeepSharedPath2                             2    5437.33
Update.MmsIncDeepSharedPath2                             4    5905.26
Update.MmsIncDeepSharedPath3                             1    3169.23
Update.MmsIncDeepSharedPath3                             2    5232.64
Update.MmsIncDeepSharedPath3                             4    5798.12
Update.MmsIncDeepDistinctPath2                           1    2927.52
Update.MmsIncDeepDistinctPath2                           2    5294.34
Update.MmsIncDeepDistinctPath2                           4    5689.4
Update.MmsIncDeepDistinctPath3                           1    2927.07
Update.MmsIncDeepDistinctPath3                           2    4932.15
Update.MmsIncDeepDistinctPath3                           4    5438.6
Update.MmsIncDeepDistinctPath4                           1    2975.28
Update.MmsIncDeepDistinctPath4                           2    4955.55
Update.MmsIncDeepDistinctPath4                           4    5558.21
Update.MmsSetDeepDistinctPaths                           1    2638.23
Update.MmsSetDeepDistinctPaths                           2    3747.98
Update.MmsSetDeepDistinctPaths                           4    4777.37
